ID,tod,tot,level,vo2_L,vo2_mlkgmin,vco2_L,rq,ve_stpd,ve_btps,vt_L,rr,pef,veo2,veco2,Ti_sec,Te_sec,Ttot_sec,Ti_Ttot,vt_Ti,speed,grade,hr,o2pulse,peto2,petco2,fio2,feo2,fico2,feco2,tod_1,tod_2,tod_3,epoch
19,12:39:31,3.100:01:52,E,1.236,14.9,0.969,0.78,20.6,24.8,1.057,23,1.68,20,26,1.24,1.02,2.56,48,0.85,3.5,3,115,10.7,98,41,20.93,15.19,0.1,4.81,2,112,11.2,11
19,12:39:34,3.200:01:56,E,0.863,10.4,0.688,0.8,14,16.9,0.976,17,2.12,20,25,1.78,0.85,3.46,51,0.55,3.5,3,117,7.4,97.6,41.2,20.92,15.03,0.1,5.01,4,116,11.6,11
19,12:39:36,3.200:01:57,E,1.504,18.1,1.22,0.81,29.5,35.6,1.172,30,1.62,24,29,0.86,1.07,1.98,43,1.37,3.5,3,117,12.9,100.8,39.4,20.95,16.05,0.1,4.24,1,117,11.7,11
19,12:39:40,3.300:02:01,E,1.505,18.1,1.254,0.83,26.3,31.7,1.802,18,2.08,21,25,1.82,1.19,3.41,54,0.99,3.6,3,122,12.3,100.3,40.4,20.92,15.4,0.1,4.86,4,121,12.1,12
19,12:39:43,3.300:02:04,E,1.446,17.4,1.134,0.78,28.2,34,1.233,28,1.3,24,30,0.82,1.35,2.18,38,1.5,3.6,3,122,11.9,102.4,39.2,20.92,16.03,0.09,4.11,3,124,12.4,12
19,12:39:44,3.300:02:05,E,1.329,16,1.111,0.84,29.6,35.7,1.275,28,1.4,27,32,0.93,1.22,2.14,43,1.37,3.6,3,123,10.8,105.5,37.9,20.88,16.54,0.19,3.94,1,125,12.5,12
19,12:39:47,3.400:02:08,E,1.35,16.2,1.184,0.88,29.7,35.8,1.453,25,1.67,27,30,1.02,1.41,2.43,42,1.43,3.6,3,123,11,105.8,38.3,20.91,16.49,0.12,4.1,3,128,12.8,12
19,12:39:51,3.400:02:12,E,1.995,24,1.881,0.94,46.7,56.3,3.035,19,2.31,28,30,1.33,1.9,3.23,41,2.29,3.6,3,126,15.8,108.9,37.5,20.92,16.71,0.08,4.11,4,132,13.2,13
19,12:39:53,3.500:02:14,E,0.989,11.9,1.263,1.28,28.2,34,1.517,22,1.83,34,27,1.09,1.32,2.68,41,1.39,3.6,3,126,7.8,108.4,38.3,20.93,17.21,0.07,4.55,2,134,13.4,13
19,12:39:55,3.500:02:17,E,1.716,20.6,1.59,0.93,38.4,46.3,1.936,24,1.91,27,29,1.06,1.46,2.51,42,1.83,3.6,3,129,13.3,108.3,38.3,20.94,16.54,0.06,4.2,3,137,13.7,13
19,12:39:57,3.500:02:18,E,1.676,20.1,1.569,0.94,38.3,46.1,1.76,26,1.86,28,29,0.93,1.36,2.29,41,1.9,3.6,3,129,13,108.5,38.4,20.87,16.55,0.2,4.3,1,138,13.8,13
19,12:40:00,3.600:02:21,E,0.627,7.5,0.634,1.01,18.2,22,0.711,31,1.24,35,35,0.79,1.1,1.94,41,0.9,3.6,3,129,4.9,109.2,37.4,20.88,17.43,0.17,3.65,3,141,14.1,14
19,12:40:02,3.600:02:23,E,1.084,13,1.073,0.99,26.4,31.8,1.158,27,1.38,29,30,0.8,1.3,2.18,37,1.45,3.7,3,129,8.4,106.3,39.4,20.84,16.74,0.31,4.37,2,143,14.3,14
19,12:40:14,3.800:02:35,E,1.452,17.5,1.239,0.85,26.8,32.3,1.438,22,1.98,22,26,6.01,1.23,2.67,225,0.24,3.7,3.5,126,11.5,94.6,46.1,20.92,15.67,0,4.63,12,155,15.5,15
19,12:40:19,3.900:02:40,E,0.399,4.8,0.59,1.48,10.7,12.9,1.162,11,1.31,32,22,2.38,1.81,5.42,44,0.49,3.7,3.5,123,3.2,92.7,45.1,20.92,16.8,0.16,5.7,5,160,16,16
19,12:40:20,3.900:02:42,E,1.645,19.8,1.172,0.71,26.5,32,1.074,30,1.91,19,27,0.7,1.18,2.02,35,1.54,3.8,3.5,123,13.4,97.3,41.8,20.92,15.09,0.14,4.56,2,162,16.2,16
19,12:40:25,4.000:02:46,E,1.27,15.3,1.032,0.81,19.6,23.7,1.316,18,1.97,19,23,1.55,1,3.34,47,0.85,3.8,3.5,122,10.4,95.4,43.2,20.92,14.71,0.11,5.36,4,166,16.6,16
19,12:40:26,4.000:02:47,E,2.206,26.5,1.677,0.76,40.9,49.2,1.464,34,2.12,22,29,0.75,1.03,1.78,42,1.95,3.8,3.5,122,18.1,100.2,40.3,20.93,15.8,0.1,4.21,1,167,16.7,16
19,12:40:29,4.100:02:50,E,1.852,22.3,1.599,0.86,38.3,46.2,2.161,21,2.03,25,29,1.11,1.69,2.81,40,1.94,3.8,3.5,122,15.2,104.6,38.9,20.92,16.23,0.1,4.27,3,170,17,17
19,12:40:32,4.100:02:53,E,1.425,17.1,1.262,0.89,31.7,38.2,1.376,28,1.77,27,30,0.87,1.29,2.16,40,1.58,3.8,3.5,127,11.2,106.1,39,20.92,16.53,0.1,4.08,3,173,17.3,17
19,12:40:33,4.100:02:54,E,2.161,26,1.92,0.89,47.8,57.6,1.789,32,2.51,27,30,0.78,1.09,1.86,42,2.31,3.8,3.5,127,17,107.3,38.3,20.93,16.52,0.11,4.13,1,174,17.4,17
19,12:40:35,4.200:02:56,E,1.827,22,1.713,0.94,44.3,53.4,1.746,31,2.53,29,31,0.9,1.06,1.96,46,1.93,3.9,3.5,127,14.4,109.8,36.9,20.92,16.86,0.09,3.95,2,176,17.6,17
19,12:40:38,4.200:03:00,E,1.945,23.4,1.845,0.95,46.3,55.7,2.973,19,2.19,29,30,1.26,1.94,3.2,39,2.37,3.9,3.5,127,15.3,111.8,37.6,20.93,16.77,0.06,4.05,4,180,18,17
19,12:40:41,4.300:03:02,E,0.896,10.8,0.944,1.05,20.8,25,1.084,23,1.52,28,26,1.27,1.02,2.6,49,0.85,3.9,3.5,129,6.9,108.7,39.8,20.93,16.56,0.12,4.67,2,182,18.2,18
19,12:40:44,4.300:03:05,E,1.363,16.4,1.268,0.93,30.9,37.3,1.591,23,1.4,27,29,1.01,1.55,2.56,39,1.58,3.9,3.5,129,10.6,108.6,39.7,20.92,16.57,0.13,4.23,3,185,18.5,18
19,12:40:47,4.400:03:08,E,1.607,19.3,1.543,0.96,36.2,43.6,1.92,23,2,27,28,1.22,1.42,2.64,46,1.58,3.9,3.5,133,12.1,108.2,39.3,20.93,16.53,0.09,4.35,3,188,18.8,18
19,12:40:49,4.400:03:10,E,0.914,11,0.897,0.98,19.1,23,1.232,19,1.86,25,26,1.66,1.02,3.21,52,0.74,3.9,3.5,133,6.9,107.6,39.8,20.92,16.16,0.12,4.82,2,190,19,19
19,12:40:52,4.500:03:13,E,1.312,15.8,1.263,0.96,31.1,37.4,1.637,23,1.76,29,30,0.9,1.72,2.62,34,1.81,3.9,3.5,134,9.8,107.1,40,20.91,16.73,0.08,4.15,3,193,19.3,19
19,12:40:55,4.500:03:16,E,0.608,7.3,0.601,0.99,12.3,14.8,0.719,21,1.6,24,25,1.44,0.85,2.92,49,0.5,4,4,133,4.6,100.5,43.4,20.92,15.98,0.16,5.07,3,196,19.6,19
19,12:40:57,4.500:03:18,E,1.321,15.9,1.156,0.88,28.5,34.3,1.084,32,1.4,26,30,0.74,1.15,1.9,39,1.46,4,4,133,9.9,100.6,42.4,20.95,16.43,0.1,4.16,2,198,19.8,19
19,12:41:00,4.600:03:21,E,1.369,16.5,1.314,0.96,30.4,36.6,1.831,20,1.75,27,28,1.26,1.66,3,42,1.45,4,4,133,10.3,104,40.7,20.94,16.47,0.1,4.42,3,201,20.1,20
19,12:41:04,4.700:03:26,E,0.569,6.8,0.589,1.04,11.7,14,1.075,13,1.52,25,24,2.41,1.06,4.59,52,0.45,4,4,133,4.3,102.9,42.6,20.94,16.02,0.09,5.14,5,206,20.6,20
19,12:41:07,4.700:03:28,E,1.381,16.6,1.23,0.89,29.1,35,1.27,28,1.53,25,28,0.84,1.34,2.18,39,1.51,4,4,136,10.2,103.4,41,20.94,16.3,0.11,4.34,2,208,20.8,20
19,12:41:10,4.800:03:31,E,1.477,17.7,1.252,0.85,26.7,32.2,1.822,18,2.28,22,26,1.53,1.86,3.4,45,1.19,4,4,136,10.9,100.2,43.3,20.9,15.54,0.13,4.82,3,211,21.1,21
19,12:41:13,4.800:03:34,E,1.647,19.8,1.359,0.83,31.5,38,1.579,24,1.73,23,28,1.09,1.41,2.5,44,1.45,4.1,4,137,12,103,41.3,20.89,15.85,0.14,4.46,3,214,21.4,21
19,12:41:15,4.800:03:36,E,1.871,22.5,1.688,0.9,40.8,49.2,1.575,31,2.86,26,29,0.93,0.96,1.92,48,1.7,4.1,4,137,13.7,105.5,39.3,20.92,16.43,0.12,4.26,2,216,21.6,21
19,12:41:16,4.900:03:38,E,1.886,22.7,1.776,0.94,42.8,51.6,2.493,21,2.25,27,29,1.2,1.69,2.9,41,2.08,4.1,4,137,13.8,107.6,39.5,20.88,16.53,0.14,4.29,2,218,21.8,21
19,12:41:19,4.900:03:41,E,1.957,23.5,1.863,0.95,46.1,55.5,1.977,28,2.27,28,30,0.88,1.25,2.14,41,2.25,4.1,4,137,14.3,108.6,39.1,20.88,16.68,0.19,4.23,3,221,22.1,22
19,12:41:22,5.000:03:43,E,2.102,25.3,1.905,0.91,48.1,58,1.802,32,2.37,28,30,0.7,1.17,1.86,37,2.59,4.1,4,137,15.3,108.6,39.1,20.89,16.61,0.22,4.17,2,223,22.3,22
19,12:41:23,5.000:03:45,E,0.811,9.7,0.753,0.93,17.3,20.8,1.048,20,1.97,26,28,1.32,1.69,3.02,44,0.79,4.1,4,137,5.9,103.7,42.4,20.89,16.26,0.18,4.54,2,225,22.5,22
19,12:41:28,5.000:03:49,E,1.133,13.6,1.159,1.02,22.6,27.2,1.508,18,2.55,24,23,1.63,1.11,3.33,49,0.92,4.1,4,137,8.3,103.5,42.5,20.91,15.87,0.12,5.26,4,229,22.9,22
19,12:41:30,5.100:03:51,E,1.109,13.3,1.054,0.95,23,27.7,1.187,23,1.79,25,26,0.97,1.41,2.57,38,1.23,4.2,4,139,8,102.8,42,20.93,16.16,0.1,4.69,2,231,23.1,23
19,12:41:32,5.100:03:53,E,2.519,30.3,2.106,0.84,47.3,57,1.794,32,2.56,23,27,0.81,1.08,1.89,43,2.22,4.2,4,139,18.1,102.1,41.7,20.92,15.77,0.11,4.57,2,233,23.3,23
19,12:41:35,5.200:03:57,E,0.816,9.8,0.769,0.94,16.2,19.6,0.944,21,1.93,24,25,1.62,0.72,2.9,56,0.58,4.2,4,139,5.9,104.9,40.3,20.89,15.93,0.17,4.91,4,237,23.7,23
19,12:41:36,5.200:03:58,E,2.053,24.7,1.846,0.9,44,53,2.254,24,2.52,26,29,1.04,1.51,2.55,41,2.17,4.2,4,139,14.8,106,40,20.92,16.35,0.11,4.31,1,238,23.8,23
19,12:41:51,5.400:04:12,E,1.146,13.8,0.877,0.77,16,19.3,1.467,13,2.86,17,22,5.9,2.81,4.55,130,0.25,4.3,4.5,136,8.4,81.1,50.6,20.91,14.12,0,5.47,14,252,25.2,25
19,12:41:53,5.500:04:14,E,2.994,36,1.939,0.65,43.8,52.8,1.681,31,3.09,18,27,0.83,1.08,1.91,44,2.02,4.3,4.5,136,22,92,43.7,20.92,14.58,0.11,4.54,2,254,25.4,25
19,12:41:56,5.500:04:17,E,1.562,18.8,1.467,0.94,30.6,36.9,1.549,24,2.69,24,25,0.86,1.34,2.52,34,1.79,4.3,4.5,133,11.7,97.5,42.4,20.93,15.89,0.1,4.89,3,257,25.7,25
19,12:41:57,5.500:04:18,E,0.889,10.7,1.518,1.71,30.3,36.5,1.373,27,2.89,41,24,0.98,0.91,2.26,43,1.41,4.3,4.5,133,6.7,99.5,41.9,20.9,17.52,0.11,5.13,1,258,25.8,25
19,12:42:00,5.600:04:21,E,2.313,27.8,1.848,0.8,42.4,51,1.627,31,2.99,22,28,0.87,1.04,1.91,46,1.87,4.3,4.5,133,17.4,100.1,41.5,20.94,15.71,0.08,4.45,3,261,26.1,26
19,12:42:01,5.600:04:23,E,2.304,27.7,2,0.87,46.7,56.3,1.727,33,2.85,24,28,0.82,0.98,1.84,45,2.1,4.3,4.5,133,17.3,102.1,40.8,20.92,16.13,0.1,4.38,2,263,26.3,26
19,12:42:04,5.700:04:25,E,2.328,28,2.067,0.89,49.3,59.4,1.838,32,2.95,26,29,0.94,0.9,1.86,51,1.95,4.3,4.5,133,17.5,106.6,38.9,20.93,16.31,0.06,4.25,2,265,26.5,26
19,12:42:05,5.700:04:26,E,1.855,22.3,1.947,1.05,45.5,54.8,1.631,34,2.9,30,28,0.86,0.82,1.78,48,1.89,4.4,4.5,137,13.5,107.9,38.6,20.92,16.8,0.11,4.39,1,266,26.6,26
19,12:42:06,5.700:04:28,E,0.817,9.8,1.376,1.68,30,36.2,1.013,36,2.49,44,26,0.62,0.69,1.68,37,1.62,4.4,4.5,137,6,106,39.8,20.9,17.79,0.16,4.74,2,268,26.8,26
19,12:42:10,5.800:04:31,E,1.691,20.3,1.588,0.94,32.3,38.9,2.027,19,2.54,23,24,1.53,1.11,3.13,49,1.33,4.4,4.5,139,12.2,105.2,41.8,20.9,15.73,0.19,5.11,3,271,27.1,27
19,12:42:11,5.800:04:32,E,1.619,19.5,1.541,0.95,39.9,48.1,1.289,37,2.29,30,31,0.79,0.82,1.61,49,1.63,4.4,4.5,139,11.6,107.5,39.5,20.92,16.9,0.13,3.99,1,272,27.2,27
19,12:42:13,5.800:04:34,E,1.071,12.9,0.967,0.9,27.8,33.5,1.107,30,1.5,31,35,0.91,1.06,1.98,46,1.21,4.4,4.5,139,7.7,109.8,38.1,20.9,17.12,0.16,3.64,2,274,27.4,27
19,12:42:15,5.800:04:36,E,1.606,19.3,1.427,0.89,38.3,46.2,1.102,42,1.74,29,32,0.46,0.97,1.43,32,2.37,4.4,4.5,141,11.4,107.4,39.7,20.9,16.81,0.15,3.87,2,276,27.6,27
19,12:42:17,5.900:04:38,E,1.101,13.2,1.504,1.37,29.8,36,1.237,29,2.28,33,24,0.89,0.75,2.06,43,1.39,4.4,4.5,141,7.8,105.1,41.7,20.9,16.93,0.14,5.18,2,278,27.8,27
19,12:42:18,5.900:04:39,E,2.178,26.2,1.972,0.91,47.5,57.2,1.518,38,2.6,26,29,0.71,0.87,1.59,45,2.13,4.4,4.5,141,15.4,105.4,40.8,20.92,16.42,0.1,4.25,1,279,27.9,27
19,12:42:20,5.900:04:41,E,2.003,24.1,1.887,0.94,46.3,55.8,1.481,38,2.51,28,30,0.72,0.84,1.59,45,2.06,4.4,4.5,141,14.2,107.5,39.5,20.9,16.63,0.16,4.24,2,281,28.1,28
19,12:42:22,6.000:04:43,E,2.593,31.2,2.494,0.96,63.6,76.6,1.87,41,3.14,30,31,0.7,0.76,1.46,48,2.66,4.4,4.5,141,18.4,110.4,37.2,20.9,16.86,0.1,4.02,2,283,28.3,28
19,12:42:23,6.000:04:44,E,2.658,32,2.596,0.98,66.8,80.5,2.027,40,3.76,30,31,0.73,0.78,1.51,48,2.79,4.4,4.5,141,18.9,110.9,37.6,20.91,16.94,0.17,4.06,1,284,28.4,28
19,12:42:24,6.000:04:45,E,1.896,22.8,1.966,1.04,53.1,64,1.699,38,2.74,34,33,0.66,0.93,1.59,42,2.56,4.5,5,141,13.4,112.3,37,20.91,17.32,0.11,3.81,1,285,28.5,28
19,12:42:26,6.000:04:48,E,1.535,18.5,1.633,1.06,34.7,41.9,1.698,25,2.96,27,26,1.12,0.94,2.43,46,1.52,4.5,5,141,10.9,109.4,39.7,20.92,16.44,0.12,4.82,3,288,28.8,28
19,12:42:29,6.100:04:50,E,1.591,19.1,1.593,1,40.4,48.7,1.349,36,2.21,31,31,0.75,0.91,1.66,45,1.79,4.5,5,141,11.3,109.4,39.4,20.93,16.99,0.11,4.06,2,290,29,29
19,12:42:32,6.100:04:53,E,0.799,9.6,1.107,1.39,20.4,24.5,1.28,19,2.97,31,22,1.62,0.7,3.13,52,0.79,4.5,5,144,5.5,104.6,42.8,20.93,16.69,0.09,5.53,3,293,29.3,29
19,12:42:32,6.100:04:54,E,2.898,34.8,2.605,0.9,56.3,67.9,1.901,36,3.04,23,26,0.79,0.89,1.68,47,2.4,4.5,5,144,20.1,105.1,41.4,20.93,15.89,0.09,4.72,1,294,29.4,29
19,12:42:36,6.200:04:57,E,2.391,28.7,2.271,0.95,54,65.1,1.934,34,3.11,27,29,0.83,0.95,1.78,47,2.32,4.5,5,146,16.4,107.4,39.6,20.92,16.54,0.08,4.29,3,297,29.7,29
19,12:42:37,6.200:04:58,E,2.375,28.5,2.226,0.94,55.4,66.8,1.817,37,3.16,28,30,0.79,0.84,1.63,49,2.29,4.5,5,146,16.3,108.7,38.6,20.89,16.66,0.21,4.23,1,298,29.8,29
19,12:42:38,6.200:04:59,E,2.067,24.8,2.001,0.97,50,60.3,1.655,36,3,29,30,0.73,0.91,1.65,44,2.27,4.5,5,146,14.2,110.5,37.5,20.92,16.81,0.1,4.11,1,299,29.9,29
19,12:42:41,6.300:05:03,E,0.816,9.8,0.867,1.06,19.9,24,1.321,18,3.39,29,28,1.66,0.64,3.3,50,0.79,4.6,5,148,5.5,105.8,41.5,20.93,16.79,0.09,4.44,4,303,30.3,30
19,12:42:44,6.300:05:05,E,2.486,29.9,2.686,1.08,55.5,66.9,1.909,35,3.01,27,25,0.51,1.11,1.71,30,3.73,4.6,5,148,16.8,103.4,43.2,20.92,16.37,0.06,4.9,2,305,30.5,30
19,12:42:46,6.300:05:07,E,2.228,26.8,2.019,0.91,48.3,58.2,1.568,37,3.19,26,29,0.78,0.84,1.62,48,2.02,4.6,5,146,15.3,105.5,40.8,20.91,16.39,0.11,4.29,2,307,30.7,30
19,12:42:51,6.400:05:12,E,2.294,27.6,1.923,0.84,40.1,48.3,1.423,34,3.84,21,25,2.12,1.01,1.77,120,0.67,4.6,5,148,15.5,95.3,47.3,20.93,15.39,0,4.8,5,312,31.2,31
19,12:42:51,6.500:05:13,E,3.348,40.2,2.906,0.87,66.1,79.6,2.378,33,4.3,24,27,0.88,0.9,1.79,49,2.7,4.6,5,148,22.6,104.1,40.3,20.93,16,0.08,4.48,1,313,31.3,31
19,12:42:54,6.500:05:15,E,2.769,33.3,2.568,0.93,61,73.5,2.205,33,3.36,27,29,0.81,0.98,1.8,45,2.73,4.6,5,148,18.7,107.5,39,20.92,16.45,0.08,4.29,2,315,31.5,31
19,12:42:56,6.500:05:18,E,2.124,25.5,2.055,0.97,41.4,49.8,1.98,25,3.88,23,24,1.17,0.74,2.38,49,1.7,4.6,5,148,14.4,106,40.9,20.92,15.82,0.1,5.07,3,318,31.8,31
19,12:42:58,6.600:05:20,E,3.095,37.2,3.028,0.98,74.9,90.3,2.034,44,3.78,29,30,0.62,0.73,1.35,46,3.26,4.6,5,148,20.9,109.5,38.3,20.93,16.82,0.05,4.09,2,320,32,31
19,12:43:00,6.600:05:21,E,2.239,26.9,2.284,1.02,54.7,65.9,2.389,28,3.3,29,29,1.02,1.16,2.18,47,2.35,4.7,5,150,14.9,110.7,38.8,20.93,16.82,0.08,4.26,1,321,32.1,32
19,12:43:02,6.600:05:23,E,2.495,30,2.553,1.02,60.6,73.1,1.987,37,3.64,29,29,0.7,0.94,1.63,43,2.86,4.7,5,150,16.6,109.7,39.3,20.94,16.8,0.06,4.27,2,323,32.3,32
19,12:43:04,6.700:05:25,E,2.691,32.3,2.787,1.04,64.4,77.6,2.122,37,3.47,29,28,0.77,0.84,1.64,47,2.76,4.7,5,150,17.9,109.7,39.1,20.91,16.7,0.09,4.42,2,325,32.5,32
19,12:43:06,6.700:05:27,E,2.455,29.5,2.465,1,61,73.5,2.029,36,3.77,30,30,0.68,0.98,1.66,41,2.98,4.7,5,153,16,111.5,38,20.92,16.89,0.07,4.11,2,327,32.7,32
19,12:43:06,6.700:05:27,E,3.048,36.6,3.102,1.02,75.9,91.5,2.282,40,3.68,30,29,0.73,0.77,1.5,49,3.13,4.7,5,153,19.9,111.7,37.7,20.9,16.88,0.11,4.2,0,327,32.7,32
19,12:43:08,6.700:05:29,E,2.951,35.5,3.06,1.04,79.4,95.7,2.272,42,4.19,32,31,0.66,0.76,1.42,47,3.42,4.7,5,153,19.3,113.6,36.1,20.9,17.16,0.16,4.01,2,329,32.9,32
19,12:43:10,6.800:05:31,E,2.453,29.5,2.644,1.08,69.6,83.9,2.093,40,3.78,34,32,0.71,0.78,1.5,48,2.94,4.7,5,153,16,115.3,35.5,20.92,17.34,0.09,3.88,2,331,33.1,33
19,12:43:10,6.800:05:32,E,2.052,24.7,2.169,1.06,60.4,72.8,1.65,44,3.54,35,34,0.59,0.77,1.36,44,2.79,4.7,5.5,157,13.1,115.2,35.8,20.92,17.48,0.09,3.68,1,332,33.2,33
19,12:43:13,6.800:05:34,E,1.16,13.9,1.899,1.64,41,49.4,1.595,31,3.81,43,26,0.56,1.02,1.94,29,2.85,4.7,5.5,157,7.4,111.6,39.3,20.93,17.72,0.04,4.66,2,334,33.4,33
